,Genre,Tags,Positive Reviews,Negative Reviews,Copies Sold,Positive Percentage
450,Action,Adventure,569,178,200000-500000,0.7617135207496654
451,Adventure,Action,569,178,200000-500000,0.7617135207496654
452,Adventure,Adventure,569,178,200000-500000,0.7617135207496654
453,Action,Action,1462,1052,200000-500000,0.5815433571996818
454,Action,Strategy,1561,213,500000-1000000,0.8799323562570462
455,Action,Action,1561,213,500000-1000000,0.8799323562570462
456,Action,Action,404,71,500000-1000000,0.8505263157894737
457,Action,Strategy,404,71,500000-1000000,0.8505263157894737
458,Action,Strategy,1333,238,500000-1000000,0.8485041374920432
459,Action,Strategy,421,265,500000-1000000,0.6137026239067055
460,Action,Action,421,265,500000-1000000,0.6137026239067055
461,Action,Action,1514,260,1000000-2000000,0.8534385569334837
462,Action,Action,5864,391,1000000-2000000,0.9374900079936052
463,Action,Action,316,113,200000-500000,0.7365967365967366
464,Action,Action,1732,846,1000000-2000000,0.6718386346004654
465,Action,Open World,1732,846,1000000-2000000,0.6718386346004654
466,Action,Action,1186,450,1000000-2000000,0.7249388753056235
467,Action,RPG,6242,347,1000000-2000000,0.9473364698740325
468,Action,Action,649,433,500000-1000000,0.5998151571164511
469,Action,FPS,649,433,500000-1000000,0.5998151571164511
470,Action,Action,1135,210,500000-1000000,0.8438661710037175
471,Action,Adventure,1656,243,500000-1000000,0.8720379146919431
472,Action,Action,1656,243,500000-1000000,0.8720379146919431
473,Action,Female Protagonist,1656,243,500000-1000000,0.8720379146919431
474,Adventure,Adventure,1656,243,500000-1000000,0.8720379146919431
475,Adventure,Action,1656,243,500000-1000000,0.8720379146919431
476,Adventure,Female Protagonist,1656,243,500000-1000000,0.8720379146919431
477,Action,Action,175,61,50000-100000,0.7415254237288136
478,Action,FPS,175,61,50000-100000,0.7415254237288136
479,Action,Action,248,15,50000-100000,0.9429657794676806
480,RPG,RPG,809,279,200000-500000,0.7435661764705882
481,RPG,Story Rich,809,279,200000-500000,0.7435661764705882
482,Racing,Racing,963,55,100000-200000,0.9459724950884086
483,Racing,Multiplayer,963,55,100000-200000,0.9459724950884086
484,Adventure,Adventure,236,90,100000-200000,0.7239263803680982
485,Adventure,Point & Click,236,90,100000-200000,0.7239263803680982
486,Adventure,Adventure,86,65,100000-200000,0.5695364238410596
487,Adventure,Point & Click,86,65,100000-200000,0.5695364238410596
488,RPG,RPG,69,54,20000-50000,0.5609756097560976
489,RPG,Action,69,54,20000-50000,0.5609756097560976
490,Nudity,Action,1566,981,500000-1000000,0.6148409893992933
491,Nudity,Female Protagonist,1566,981,500000-1000000,0.6148409893992933
492,Violent,Action,1566,981,500000-1000000,0.6148409893992933
493,Violent,Female Protagonist,1566,981,500000-1000000,0.6148409893992933
494,Action,Action,1566,981,500000-1000000,0.6148409893992933
495,Action,Female Protagonist,1566,981,500000-1000000,0.6148409893992933
496,Adventure,Action,1566,981,500000-1000000,0.6148409893992933
497,Adventure,Female Protagonist,1566,981,500000-1000000,0.6148409893992933
498,RPG,Action,1566,981,500000-1000000,0.6148409893992933
499,RPG,Female Protagonist,1566,981,500000-1000000,0.6148409893992933
500,Nudity,RPG,3054,2051,500000-1000000,0.5982370225269343
501,Nudity,Open World,3054,2051,500000-1000000,0.5982370225269343
502,Violent,RPG,3054,2051,500000-1000000,0.5982370225269343
503,Violent,Open World,3054,2051,500000-1000000,0.5982370225269343
504,RPG,RPG,3054,2051,500000-1000000,0.5982370225269343
505,RPG,Open World,3054,2051,500000-1000000,0.5982370225269343
506,Strategy,Strategy,153,194,200000-500000,0.4409221902017291
507,Strategy,Tower Defense,153,194,200000-500000,0.4409221902017291
508,Strategy,Strategy,1114,570,500000-1000000,0.661520190023753
509,Strategy,Management,1114,570,500000-1000000,0.661520190023753
510,Strategy,Strategy,355,153,200000-500000,0.6988188976377953
511,Strategy,Management,355,153,200000-500000,0.6988188976377953
512,Strategy,Strategy,420,82,200000-500000,0.8366533864541833
513,Strategy,Management,420,82,200000-500000,0.8366533864541833
514,Strategy,Strategy,385,32,500000-1000000,0.9232613908872902
515,Strategy,Turn-Based,385,32,500000-1000000,0.9232613908872902
516,Strategy,Strategy,417,53,500000-1000000,0.8872340425531915
517,Strategy,Turn-Based,417,53,500000-1000000,0.8872340425531915
518,Strategy,Strategy,57,54,500000-1000000,0.5135135135135135
519,Strategy,Space,57,54,500000-1000000,0.5135135135135135
520,Strategy,Strategy,2165,136,1000000-2000000,0.9408952629291613
521,Strategy,Strategy,146,138,500000-1000000,0.5140845070422535
522,Strategy,Action,146,138,500000-1000000,0.5140845070422535
523,Strategy,Strategy,1664,257,200000-500000,0.8662155127537741
524,Strategy,RTS,1664,257,200000-500000,0.8662155127537741
525,Racing,Racing,34,50,20000-50000,0.40476190476190477
526,Racing,Action,34,50,20000-50000,0.40476190476190477
527,Action,Action,539,270,100000-200000,0.6662546353522868
528,Action,FPS,539,270,100000-200000,0.6662546353522868
529,Action,FPS,8725,821,1000000-2000000,0.9139953907395768
530,Action,Action,8725,821,1000000-2000000,0.9139953907395768
531,Action,Multiplayer,8725,821,1000000-2000000,0.9139953907395768
532,Action,Action,1964,389,500000-1000000,0.8346791330216745
533,Action,Adventure,1964,389,500000-1000000,0.8346791330216745
534,Action,Female Protagonist,1964,389,500000-1000000,0.8346791330216745
535,Adventure,Action,1964,389,500000-1000000,0.8346791330216745
536,Adventure,Adventure,1964,389,500000-1000000,0.8346791330216745
537,Adventure,Female Protagonist,1964,389,500000-1000000,0.8346791330216745
538,Action,Action,1223,724,200000-500000,0.628145865434001
539,Action,Action,89,103,50000-100000,0.4635416666666667
540,Action,FPS,89,103,50000-100000,0.4635416666666667
541,Action,Adventure,1779,594,500000-1000000,0.7496839443742098
542,Action,Action,1779,594,500000-1000000,0.7496839443742098
543,Action,Female Protagonist,1779,594,500000-1000000,0.7496839443742098
544,Adventure,Adventure,1779,594,500000-1000000,0.7496839443742098
545,Adventure,Action,1779,594,500000-1000000,0.7496839443742098
546,Adventure,Female Protagonist,1779,594,500000-1000000,0.7496839443742098
547,Action,Strategy,1028,542,200000-500000,0.6547770700636942
548,Action,Action,1028,542,200000-500000,0.6547770700636942
549,Strategy,Strategy,1028,542,200000-500000,0.6547770700636942
550,Strategy,Action,1028,542,200000-500000,0.6547770700636942
551,Action,Open World,33636,3231,2000000-5000000,0.9123606477337456
552,Action,Action,33636,3231,2000000-5000000,0.9123606477337456
553,Action,Sandbox,33636,3231,2000000-5000000,0.9123606477337456
554,Adventure,Open World,33636,3231,2000000-5000000,0.9123606477337456
555,Adventure,Action,33636,3231,2000000-5000000,0.9123606477337456
556,Adventure,Sandbox,33636,3231,2000000-5000000,0.9123606477337456
557,Adventure,Adventure,78,71,100000-200000,0.5234899328859061
558,Adventure,Point & Click,78,71,100000-200000,0.5234899328859061
559,Adventure,Adventure,44,33,100000-200000,0.5714285714285714
560,Adventure,Point & Click,44,33,100000-200000,0.5714285714285714
561,Casual,Casual,69,77,100000-200000,0.4726027397260274
562,Adventure,Adventure,218,25,100000-200000,0.897119341563786
563,Adventure,Point & Click,218,25,100000-200000,0.897119341563786
564,Casual,Casual,583,62,100000-200000,0.9038759689922481
565,Action,Space,8317,2832,1000000-2000000,0.7459861871019823
566,Action,Massively Multiplayer,8317,2832,1000000-2000000,0.7459861871019823
567,Free to Play,Space,8317,2832,1000000-2000000,0.7459861871019823
568,Free to Play,Massively Multiplayer,8317,2832,1000000-2000000,0.7459861871019823
569,Massively Multiplayer,Space,8317,2832,1000000-2000000,0.7459861871019823
570,Massively Multiplayer,Massively Multiplayer,8317,2832,1000000-2000000,0.7459861871019823
571,RPG,Space,8317,2832,1000000-2000000,0.7459861871019823
572,RPG,Massively Multiplayer,8317,2832,1000000-2000000,0.7459861871019823
573,Strategy,Space,8317,2832,1000000-2000000,0.7459861871019823
574,Strategy,Massively Multiplayer,8317,2832,1000000-2000000,0.7459861871019823
575,Racing,Racing,1684,348,1000000-2000000,0.8287401574803149
576,Racing,Simulation,1684,348,1000000-2000000,0.8287401574803149
577,Racing,Racing,174,16,50000-100000,0.9157894736842105
578,Racing,Simulation,174,16,50000-100000,0.9157894736842105
579,Racing,Sports,174,16,50000-100000,0.9157894736842105
580,Simulation,Racing,174,16,50000-100000,0.9157894736842105
581,Simulation,Simulation,174,16,50000-100000,0.9157894736842105
582,Simulation,Sports,174,16,50000-100000,0.9157894736842105
583,Sports,Racing,174,16,50000-100000,0.9157894736842105
584,Sports,Simulation,174,16,50000-100000,0.9157894736842105
585,Sports,Sports,174,16,50000-100000,0.9157894736842105
586,Strategy,Strategy,1396,66,1000000-2000000,0.9548563611491108
587,Action,FPS,79442,3846,2000000-5000000,0.9538228796465277
588,Action,Story Rich,79442,3846,2000000-5000000,0.9538228796465277
589,Action,Action,79442,3846,2000000-5000000,0.9538228796465277
590,RPG,RPG,197,150,200000-500000,0.5677233429394812
591,RPG,Strategy,197,150,200000-500000,0.5677233429394812
592,Strategy,RPG,197,150,200000-500000,0.5677233429394812
593,Strategy,Strategy,197,150,200000-500000,0.5677233429394812
594,RPG,RPG,121,28,200000-500000,0.8120805369127517
595,RPG,Strategy,121,28,200000-500000,0.8120805369127517
596,Strategy,RPG,121,28,200000-500000,0.8120805369127517
597,Strategy,Strategy,121,28,200000-500000,0.8120805369127517
598,Strategy,Strategy,129030,5565,5000000-10000000,0.958653738994762
599,Strategy,Turn-Based,129030,5565,5000000-10000000,0.958653738994762
600,Indie,Indie,35,14,20000-50000,0.7142857142857143
601,Indie,Point & Click,35,14,20000-50000,0.7142857142857143
602,Action,Action,200,36,200000-500000,0.847457627118644
603,Action,FPS,200,36,200000-500000,0.847457627118644
604,Action,FPS,3084,276,200000-500000,0.9178571428571428
605,Action,Action,3084,276,200000-500000,0.9178571428571428
606,Action,Action,143,15,200000-500000,0.9050632911392406
607,Action,FPS,143,15,200000-500000,0.9050632911392406
608,Action,Action,205,13,200000-500000,0.9403669724770642
609,Action,FPS,205,13,200000-500000,0.9403669724770642
610,Action,Horror,2633,376,200000-500000,0.8750415420405451
611,Action,FPS,2633,376,200000-500000,0.8750415420405451
612,Action,Action,2633,376,200000-500000,0.8750415420405451
613,Action,Action,173,39,200000-500000,0.8160377358490566
614,Action,FPS,173,39,200000-500000,0.8160377358490566
615,Action,Action,310,69,500000-1000000,0.8179419525065963
616,Action,FPS,310,69,500000-1000000,0.8179419525065963
617,Action,Platformer,737,51,200000-500000,0.9352791878172588
618,Action,Action,737,51,200000-500000,0.9352791878172588
619,Action,FPS,9394,2882,1000000-2000000,0.7652329749103942
620,Action,Action,9394,2882,1000000-2000000,0.7652329749103942
621,Strategy,Strategy,606,76,500000-1000000,0.8885630498533724
622,Strategy,RTS,606,76,500000-1000000,0.8885630498533724
623,Action,Strategy,579,52,2000000-5000000,0.9175911251980983
624,Action,RTS,579,52,2000000-5000000,0.9175911251980983
625,Action,Action,579,52,2000000-5000000,0.9175911251980983
626,Strategy,Strategy,579,52,2000000-5000000,0.9175911251980983
627,Strategy,RTS,579,52,2000000-5000000,0.9175911251980983
628,Strategy,Action,579,52,2000000-5000000,0.9175911251980983
629,Strategy,Strategy,1065,162,1000000-2000000,0.8679706601466992
630,Strategy,RTS,1065,162,1000000-2000000,0.8679706601466992
631,Strategy,Strategy,4969,174,1000000-2000000,0.9661676064553762
632,Strategy,RTS,4969,174,1000000-2000000,0.9661676064553762
633,Strategy,Strategy,4887,286,1000000-2000000,0.9447129325343128
634,Strategy,RTS,4887,286,1000000-2000000,0.9447129325343128
635,Action,Action,378,229,200000-500000,0.6227347611202636
636,Action,FPS,378,229,200000-500000,0.6227347611202636
637,Action,Open World,9442,2881,2000000-5000000,0.766209526900917
638,Action,Action,9442,2881,2000000-5000000,0.766209526900917
639,Indie,Indie,160,94,200000-500000,0.6299212598425197
640,Indie,Platformer,160,94,200000-500000,0.6299212598425197
641,Action,Action,42,54,50000-100000,0.4375
642,Action,Strategy,42,54,50000-100000,0.4375
643,Action,Action,157,38,20000-50000,0.8051282051282052
644,Action,Strategy,157,38,20000-50000,0.8051282051282052
645,Action,RTS,157,38,20000-50000,0.8051282051282052
646,Action,Action,428,145,100000-200000,0.7469458987783595
647,Action,Adventure,428,145,100000-200000,0.7469458987783595
648,Adventure,Action,428,145,100000-200000,0.7469458987783595
649,Adventure,Adventure,428,145,100000-200000,0.7469458987783595
650,Simulation,Strategy,82,56,20000-50000,0.5942028985507246
651,Simulation,Simulation,82,56,20000-50000,0.5942028985507246
652,Simulation,RTS,82,56,20000-50000,0.5942028985507246
653,Strategy,Strategy,82,56,20000-50000,0.5942028985507246
654,Strategy,Simulation,82,56,20000-50000,0.5942028985507246
655,Strategy,RTS,82,56,20000-50000,0.5942028985507246
656,Free to Play,Free to Play,2081,823,1000000-2000000,0.7165977961432507
657,Free to Play,Massively Multiplayer,2081,823,1000000-2000000,0.7165977961432507
658,Massively Multiplayer,Free to Play,2081,823,1000000-2000000,0.7165977961432507
659,Massively Multiplayer,Massively Multiplayer,2081,823,1000000-2000000,0.7165977961432507
660,RPG,Free to Play,2081,823,1000000-2000000,0.7165977961432507
661,RPG,Massively Multiplayer,2081,823,1000000-2000000,0.7165977961432507
662,Free to Play,Free to Play,7639,2391,1000000-2000000,0.7616151545363908
663,Free to Play,Space,7639,2391,1000000-2000000,0.7616151545363908
664,Massively Multiplayer,Free to Play,7639,2391,1000000-2000000,0.7616151545363908
665,Massively Multiplayer,Space,7639,2391,1000000-2000000,0.7616151545363908
666,RPG,Free to Play,7639,2391,1000000-2000000,0.7616151545363908
667,RPG,Space,7639,2391,1000000-2000000,0.7616151545363908
668,Action,Anime,746,149,50000-100000,0.8335195530726257
669,Action,Platformer,746,149,50000-100000,0.8335195530726257
670,Action,Female Protagonist,746,149,50000-100000,0.8335195530726257
671,Adventure,Anime,746,149,50000-100000,0.8335195530726257
672,Adventure,Platformer,746,149,50000-100000,0.8335195530726257
673,Adventure,Female Protagonist,746,149,50000-100000,0.8335195530726257
674,Casual,Casual,48,24,20000-50000,0.6666666666666666
675,Casual,Puzzle,48,24,20000-50000,0.6666666666666666
676,Action,Zombies,19595,1483,1000000-2000000,0.9296422810513332
677,Action,FPS,19595,1483,1000000-2000000,0.9296422810513332
678,Adventure,Adventure,125,32,100000-200000,0.7961783439490446
679,Adventure,Point & Click,125,32,100000-200000,0.7961783439490446
680,Adventure,Adventure,143,42,100000-200000,0.772972972972973
681,Adventure,Point & Click,143,42,100000-200000,0.772972972972973
682,Action,Action,623,159,100000-200000,0.7966751918158568
683,Action,FPS,623,159,100000-200000,0.7966751918158568
684,Action,Action,3702,904,500000-1000000,0.8037342596613113
685,Action,Open World,3702,904,500000-1000000,0.8037342596613113
686,Action,Adventure,3702,904,500000-1000000,0.8037342596613113
687,Adventure,Action,3702,904,500000-1000000,0.8037342596613113
688,Adventure,Open World,3702,904,500000-1000000,0.8037342596613113
689,Adventure,Adventure,3702,904,500000-1000000,0.8037342596613113
690,Action,Action,30006,2826,5000000-10000000,0.9139254385964912
691,Action,FPS,30006,2826,5000000-10000000,0.9139254385964912
692,Action,Multiplayer,30006,2826,5000000-10000000,0.9139254385964912
693,Action,Action,641,1101,50000-100000,0.3679678530424799
694,Action,Gore,641,1101,50000-100000,0.3679678530424799
695,RPG,RPG,618,252,50000-100000,0.7103448275862069
696,RPG,Strategy,618,252,50000-100000,0.7103448275862069
697,Strategy,RPG,618,252,50000-100000,0.7103448275862069
698,Strategy,Strategy,618,252,50000-100000,0.7103448275862069
699,Action,Action,47,50,20000-50000,0.4845360824742268
700,Strategy,Strategy,14928,1719,2000000-5000000,0.8967381510182014
701,Action,Action,9448,1186,1000000-2000000,0.8884709422606734
702,Action,FPS,9448,1186,1000000-2000000,0.8884709422606734
703,Racing,Racing,8252,1244,2000000-5000000,0.8689974726200506
704,Racing,Free to Play,8252,1244,2000000-5000000,0.8689974726200506
705,Racing,Multiplayer,8252,1244,2000000-5000000,0.8689974726200506
706,Adventure,Adventure,114,43,100000-200000,0.7261146496815286
707,Adventure,Point & Click,114,43,100000-200000,0.7261146496815286
708,RPG,Adventure,114,43,100000-200000,0.7261146496815286
709,RPG,Point & Click,114,43,100000-200000,0.7261146496815286
710,Adventure,Adventure,94,45,20000-50000,0.6762589928057554
711,Adventure,Point & Click,94,45,20000-50000,0.6762589928057554
712,Adventure,Adventure,59,130,100000-200000,0.31216931216931215
713,Adventure,Point & Click,59,130,100000-200000,0.31216931216931215
714,Adventure,Adventure,178,49,100000-200000,0.7841409691629956
715,Adventure,Point & Click,178,49,100000-200000,0.7841409691629956
716,Adventure,Adventure,98,54,50000-100000,0.6447368421052632
717,Adventure,Point & Click,98,54,50000-100000,0.6447368421052632
718,Adventure,Adventure,300,94,100000-200000,0.7614213197969543
719,Adventure,Point & Click,300,94,100000-200000,0.7614213197969543
720,RPG,Adventure,300,94,100000-200000,0.7614213197969543
721,RPG,Point & Click,300,94,100000-200000,0.7614213197969543
722,Action,Action,328,239,200000-500000,0.5784832451499118
723,Casual,Indie,351,142,50000-100000,0.7119675456389453
724,Casual,Casual,351,142,50000-100000,0.7119675456389453
725,Casual,Racing,351,142,50000-100000,0.7119675456389453
726,Indie,Indie,351,142,50000-100000,0.7119675456389453
727,Indie,Casual,351,142,50000-100000,0.7119675456389453
728,Indie,Racing,351,142,50000-100000,0.7119675456389453
729,Racing,Indie,351,142,50000-100000,0.7119675456389453
730,Racing,Casual,351,142,50000-100000,0.7119675456389453
731,Racing,Racing,351,142,50000-100000,0.7119675456389453
